Age,Job,Credit amount,Duration,Credit_to_Duration,High_Risk_Purpose,Sex_male,Housing_own,Housing_rent,Saving accounts_moderate,Saving accounts_none,Saving accounts_quite rich,Saving accounts_rich,Checking account_moderate,Checking account_none,Checking account_rich,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Age_Group_26-35,Age_Group_36-50,Age_Group_50+
59,0,6555,30,218.5,0,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
54,1,15009,58,258.7758620689655,0,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
42,2,19139,41,466.8048780487805,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
52,0,5107,49,104.22448979591837,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
64,1,15038,34,442.29411764705884,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
29,1,19983,54,370.05555555555554,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37,2,6946,27,257.25925925925924,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
58,1,19927,38,524.3947368421053,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
20,0,18152,60,302.53333333333336,1,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
27,2,4454,16,278.375,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
71,1,13302,71,187.35211267605635,0,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
62,1,13567,16,847.9375,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
28,0,1519,35,43.4,0,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
26,2,7500,39,192.30769230769232,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40,2,10532,53,198.71698113207546,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
29,0,7000,53,132.0754716981132,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
70,2,19382,61,317.73770491803276,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
40,1,420,29,14.482758620689655,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
23,1,7799,65,119.98461538461538,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
42,2,16722,8,2090.25,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
57,2,15315,67,228.5820895522388,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
25,1,1030,22,46.81818181818182,1,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
57,2,6942,51,136.11764705882354,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
39,2,714,47,15.191489361702128,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
67,0,13338,63,211.71428571428572,0,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
61,2,17685,18,982.5,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
19,1,18861,58,325.1896551724138,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
72,0,13573,21,646.3333333333334,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
35,1,19040,52,366.15384615384613,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
40,1,4899,29,168.93103448275863,0,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
51,2,13425,49,273.9795918367347,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
61,2,2308,53,43.54716981132076,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
69,1,13550,23,589.1304347826087,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
31,2,3301,62,53.24193548387097,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25,0,14684,52,282.38461538461536,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
61,0,2055,23,89.34782608695652,1,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
68,1,18900,45,420.0,0,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True
56,1,17446,22,793.0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
59,2,5333,20,266.65,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
44,2,16807,9,1867.4444444444443,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
22,0,10961,60,182.68333333333334,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
34,1,941,26,36.19230769230769,0,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
20,1,4514,53,85.16981132075472,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19,3,10132,32,316.625,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
72,3,4707,63,74.71428571428571,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
46,1,9266,14,661.8571428571429,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
45,2,9832,57,172.49122807017545,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
19,2,16531,8,2066.375,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21,2,19295,57,338.50877192982455,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36,2,15510,20,775.5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
40,2,3600,17,211.76470588235293,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
61,0,19394,65,298.3692307692308,1,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True
24,2,4877,39,125.05128205128206,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
18,1,2492,21,118.66666666666667,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
36,1,12034,43,279.86046511627904,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
42,1,17093,30,569.7666666666667,0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
20,3,13005,33,394.09090909090907,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18,3,12220,14,872.8571428571429,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
55,0,12139,16,758.6875,0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
65,2,7799,49,159.16326530612244,1,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
25,2,7024,62,113.29032258064517,0,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
32,0,13516,29,466.0689655172414,0,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False
53,1,15352,55,279.1272727272727,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
21,0,984,21,46.857142857142854,0,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
40,1,10727,19,564.578947368421,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
61,0,10834,16,677.125,0,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
59,0,16795,44,381.70454545454544,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
21,1,13193,4,3298.25,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
57,2,12013,68,176.66176470588235,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
72,1,14869,32,464.65625,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
26,0,18113,13,1393.3076923076924,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
72,3,3465,68,50.955882352941174,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
21,1,6166,55,112.10909090909091,0,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
37,2,9869,6,1644.8333333333333,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
28,2,7121,47,151.51063829787233,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
68,1,9554,17,562.0,0,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
54,3,4269,64,66.703125,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
64,0,4328,20,216.4,0,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
45,1,8740,50,174.8,0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
23,1,15798,8,1974.75,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
67,3,17888,25,715.52,0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True
73,3,8499,30,283.3,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
26,1,3406,7,486.57142857142856,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
25,3,5033,23,218.82608695652175,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
42,2,2774,16,173.375,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
18,2,3817,57,66.96491228070175,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
36,0,11504,69,166.7246376811594,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
68,2,9857,34,289.9117647058824,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
53,2,2618,67,39.07462686567164,0,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
61,2,9494,44,215.77272727272728,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
44,1,13787,33,417.7878787878788,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
61,0,4124,34,121.29411764705883,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
38,0,9264,20,463.2,0,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
55,1,17641,32,551.28125,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
62,0,19393,22,881.5,0,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
69,2,9157,29,315.7586206896552,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
59,1,11838,25,473.52,0,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
60,0,10858,19,571.4736842105264,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
65,2,10585,60,176.41666666666666,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
50,1,11570,13,890.0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
37,1,3923,29,135.27586206896552,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
37,3,19312,38,508.2105263157895,0,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
73,0,667,56,11.910714285714286,0,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
61,1,19303,24,804.2916666666666,1,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
69,0,4189,54,77.57407407407408,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
68,1,17586,29,606.4137931034483,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
55,3,19650,35,561.4285714285714,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
63,2,17378,50,347.56,0,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
24,0,5244,42,124.85714285714286,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
64,2,15740,29,542.7586206896551,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
67,1,2557,19,134.57894736842104,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
47,0,5872,69,85.10144927536231,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
36,1,3690,55,67.0909090909091,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
41,3,2059,67,30.73134328358209,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
65,0,13901,4,3475.25,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
54,3,14804,35,422.9714285714286,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
50,2,4279,4,1069.75,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
65,1,14740,66,223.33333333333334,1,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
42,0,13160,11,1196.3636363636363,1,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
52,0,8638,57,151.5438596491228,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
46,1,10947,14,781.9285714285714,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
74,3,16232,33,491.8787878787879,0,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
51,1,12346,59,209.25423728813558,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
58,2,7760,54,143.7037037037037,0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
70,1,2479,27,91.81481481481481,0,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
48,3,2383,12,198.58333333333334,1,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
27,2,14972,41,365.1707317073171,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
45,0,16412,61,269.04918032786884,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
40,1,14683,53,277.0377358490566,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
34,1,13957,35,398.77142857142854,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
38,2,11938,41,291.1707317073171,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
70,1,13805,55,251.0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
45,1,1413,40,35.325,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
40,2,317,30,10.566666666666666,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
22,1,8583,29,295.9655172413793,0,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
30,1,19412,30,647.0666666666667,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
35,2,4500,28,160.71428571428572,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
43,0,16535,55,300.6363636363636,0,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
32,0,8790,61,144.0983606557377,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
45,1,5183,17,304.88235294117646,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
73,3,1105,56,19.732142857142858,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
27,2,491,25,19.64,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
60,0,2038,54,37.74074074074074,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
48,0,15185,7,2169.285714285714,0,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
37,3,15046,5,3009.2,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
73,1,5722,4,1430.5,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
64,2,10999,19,578.8947368421053,0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
40,1,13244,35,378.4,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
66,1,16907,39,433.5128205128205,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
47,1,875,23,38.04347826086956,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
27,1,4940,23,214.7826086956522,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
31,1,2618,68,38.5,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
61,1,19822,43,460.9767441860465,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
42,0,13837,27,512.4814814814815,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
60,1,679,31,21.903225806451612,1,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
55,3,9125,31,294.35483870967744,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
69,0,10960,10,1096.0,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
29,1,15612,51,306.11764705882354,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
41,1,16343,69,236.85507246376812,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
32,3,7342,7,1048.857142857143,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
73,1,7130,41,173.90243902439025,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
45,3,11609,64,181.390625,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
67,3,285,68,4.1911764705882355,0,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
71,3,14162,12,1180.1666666666667,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
29,3,16233,41,395.9268292682927,0,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
43,2,430,13,33.07692307692308,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
33,1,12501,13,961.6153846153846,1,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
36,1,13481,35,385.1714285714286,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
19,1,7812,33,236.72727272727272,0,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
52,3,5233,16,327.0625,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
49,3,6617,34,194.61764705882354,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
59,2,5797,63,92.01587301587301,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
43,3,2783,49,56.795918367346935,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
56,1,17191,24,716.2916666666666,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
73,1,14687,48,305.9791666666667,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
49,1,15334,4,3833.5,0,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
57,1,1021,17,60.05882352941177,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
66,2,4918,36,136.61111111111111,0,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
41,2,2633,29,90.79310344827586,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
52,1,10406,48,216.79166666666666,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
18,0,16029,7,2289.8571428571427,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,1,16668,11,1515.2727272727273,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
54,1,1579,33,47.84848484848485,0,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
21,0,7168,30,238.93333333333334,0,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
37,1,18878,12,1573.1666666666667,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
26,1,14452,32,451.625,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
73,1,2351,57,41.24561403508772,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
72,2,18008,18,1000.4444444444445,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
65,1,16746,31,540.1935483870968,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
21,2,14940,17,878.8235294117648,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
30,0,18956,52,364.53846153846155,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
51,2,783,51,15.352941176470589,0,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
40,2,10861,41,264.9024390243902,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
36,1,12139,35,346.8285714285714,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
63,0,4127,15,275.1333333333333,0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
38,2,988,59,16.74576271186441,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
62,0,16687,13,1283.6153846153845,1,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
67,1,4461,37,120.56756756756756,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50,0,13287,11,1207.909090909091,0,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
65,1,6931,71,97.61971830985915,1,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
56,0,14086,23,612.4347826086956,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
74,1,1692,51,33.1764705882353,1,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
27,1,2544,36,70.66666666666667,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
20,2,19270,13,1482.3076923076924,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
69,1,5447,37,147.21621621621622,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
20,1,3677,54,68.0925925925926,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
25,1,10570,31,340.96774193548384,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
69,0,17026,15,1135.0666666666666,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
50,2,10415,20,520.75,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
47,1,5246,60,87.43333333333334,1,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
48,1,18114,23,787.5652173913044,0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
68,2,15577,6,2596.1666666666665,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
72,3,15475,52,297.59615384615387,0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
40,2,11781,37,318.4054054054054,0,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
47,1,19422,14,1387.2857142857142,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
58,2,7339,65,112.9076923076923,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
62,1,3121,61,51.16393442622951,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
52,0,12785,27,473.51851851851853,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
30,1,6891,27,255.22222222222223,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
47,1,4650,45,103.33333333333333,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
55,1,5188,45,115.28888888888889,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
55,1,4081,8,510.125,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
23,2,4529,11,411.72727272727275,0,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
37,0,18667,38,491.2368421052632,0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
18,1,3828,61,62.75409836065574,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
70,0,7916,50,158.32,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
23,1,10002,65,153.87692307692308,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
27,0,8596,30,286.53333333333336,0,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
48,2,13760,24,573.3333333333334,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
71,3,2755,40,68.875,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
61,2,5609,33,169.96969696969697,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
71,1,16298,42,388.04761904761904,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
24,2,10203,4,2550.75,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
19,2,2311,60,38.516666666666666,0,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
59,0,3538,11,321.6363636363636,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
38,2,15925,49,325.0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
